ID,Experiment,Variable,Region,carbonbudget,minlevel,inertia,gamma,PRTP,damage_coeff,perc_reversible,TCRE,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,2111,2112,2113,2114,2115,2116,2117,2118,2119,2120,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,2139,2140,2141,2142,2143,2144,2145,2146,2147,2148,2149,2150,2151,2152,2153,2154,2155
c8ef8722f,netnegs,global_emissions,Global,600 GtCO2,-20 GtCO2/yr,-0.0506,5996.4614 USD2005/tCO2,0.001,0.00267,1,0.62 delta_degC/(TtCO2),43.478,41.278,39.078,36.878,34.6781,32.4781,30.2781,28.0781,25.8781,24.0799,23.7662,23.3274,22.9003,22.482,22.0703,21.6636,21.2606,20.8604,20.462,20.0647,19.668,19.2249,18.7817,18.3384,17.8945,17.4497,17.0039,16.5567,16.1078,15.6571,15.2041,14.6661,14.1285,13.5912,13.0541,12.517,11.9797,11.442,10.9036,10.3644,9.82411,9.22912,8.62731,8.01858,7.40301,6.78033,6.15063,5.51359,4.86917,4.2171,3.55711,2.82524,2.08276,1.32963,0.565641,-0.209396,-0.995664,-1.79348,-2.60319,-3.42505,-4.25958,-5.17238,-6.09956,-7.04129,-7.99804,-8.97023,-9.95838,-10.9628,-11.9844,-13.0238,-14.0817,-15.2716,-16.4892,-17.7359,-19.0129,-20,-20,-20,-20,-20,-20,-3.27109e-07,-1.8665e-07,-1.48929e-07,-1.30199e-07,-1.18722e-07,-1.10878e-07,-1.05145e-07,-1.00757e-07,-9.72827e-08,-9.44595e-08,-9.15469e-08,-8.90689e-08,-8.69305e-08,-8.50617e-08,-8.34123e-08,-8.19438e-08,-8.0626e-08,-7.94362e-08,-7.83554e-08,-7.73691e-08,-7.61351e-08,-7.49989e-08,-7.39508e-08,-7.29821e-08,-7.20863e-08,-7.12579e-08,-7.04913e-08,-6.97834e-08,-6.91306e-08,-6.85301e-08,-6.77504e-08,-6.70316e-08,-6.63721e-08,-6.57706e-08,-6.52256e-08,-6.47367e-08,-6.43037e-08,-6.39266e-08,-6.3606e-08,-6.33424e-08,-6.29571e-08,-6.26375e-08,-6.23855e-08,-6.22038e-08,-6.2095e-08,-6.20628e-08,-6.21119e-08,-6.22472e-08,-6.24753e-08,-6.28035e-08,-6.30707e-08,-6.34556e-08,-6.39698e-08,-6.46275e-08,-6.54456e-08
c8ef8722f,netnegs,temperature,Global,600 GtCO2,-20 GtCO2/yr,-0.0506,5996.4614 USD2005/tCO2,0.001,0.00267,1,0.62 delta_degC/(TtCO2),1.09622,1.12182,1.14604,1.16891,1.19041,1.21055,1.22932,1.24673,1.26277,1.2777,1.29244,1.3069,1.3211,1.33504,1.34872,1.36215,1.37533,1.38827,1.40095,1.41339,1.42559,1.43751,1.44915,1.46052,1.47162,1.48243,1.49298,1.50324,1.51323,1.52294,1.53236,1.54146,1.55021,1.55864,1.56673,1.5745,1.58192,1.58902,1.59578,1.6022,1.60829,1.61402,1.61937,1.62434,1.62893,1.63313,1.63694,1.64036,1.64338,1.646,1.6482,1.64995,1.65124,1.65207,1.65242,1.65229,1.65167,1.65056,1.64895,1.64682,1.64418,1.64097,1.63719,1.63283,1.62787,1.62231,1.61613,1.60934,1.60191,1.59383,1.5851,1.57563,1.56541,1.55441,1.54262,1.53022,1.51782,1.50542,1.49302,1.48062,1.46822,1.46822,1.46822,1.46822,1.46822,1.46822,1.46822,1.46822,1.46822,1.46822,1.46822,1.46822,1.46822,1.46822,1.46822,1.46822,1.46822,1.46822,1.46822,1.46822,1.46822,1.46822,1.46822,1.46822,1.46822,1.46822,1.46822,1.46822,1.46822,1.46822,1.46822,1.46822,1.46822,1.46822,1.46822,1.46822,1.46822,1.46822,1.46822,1.46822,1.46822,1.46822,1.46822,1.46822,1.46822,1.46822,1.46822,1.46822,1.46822,1.46822,1.46822,1.46822,1.46822,1.46822,1.46822,1.46822
c8ef8722f,netnegs,temperaturedot,Global,600 GtCO2,-20 GtCO2/yr,-0.0506,5996.4614 USD2005/tCO2,0.001,0.00267,1,0.62 delta_degC/(TtCO2),0,0.0255924,0.0242284,0.0228644,0.0215004,0.0201364,0.0187724,0.0174084,0.0160444,0.0149295,0.0147351,0.014463,0.0141982,0.0139388,0.0136836,0.0134314,0.0131816,0.0129334,0.0126864,0.0124401,0.0121942,0.0119194,0.0116447,0.0113698,0.0110946,0.0108188,0.0105424,0.0102651,0.00998686,0.00970738,0.00942652,0.00909297,0.00875968,0.00842656,0.00809356,0.00776054,0.0074274,0.00709401,0.00676023,0.00642594,0.00609095,0.00572206,0.00534893,0.00497152,0.00458986,0.0042038,0.00381339,0.00341843,0.00301889,0.0026146,0.00220541,0.00175165,0.00129131,0.000824372,0.000350697,-0.000129826,-0.000617312,-0.00111196,-0.00161398,-0.00212353,-0.00264094,-0.00320687,-0.00378173,-0.0043656,-0.00495878,-0.00556154,-0.00617419,-0.00679696,-0.00743035,-0.00807477,-0.00873066,-0.00946837,-0.0102233,-0.0109963,-0.011788,-0.0124,-0.0124,-0.0124,-0.0124,-0.0124,-0.0124,-2.02807e-10,-1.15723e-10,-9.23361e-11,-8.07237e-11,-7.36078e-11,-6.87443e-11,-6.51901e-11,-6.2469e-11,-6.03153e-11,-5.85649e-11,-5.6759e-11,-5.52227e-11,-5.38969e-11,-5.27383e-11,-5.17157e-11,-5.08052e-11,-4.9988e-11,-4.92506e-11,-4.85803e-11,-4.7969e-11,-4.72035e-11,-4.64995e-11,-4.58495e-11,-4.52487e-11,-4.46936e-11,-4.418e-11,-4.37046e-11,-4.32656e-11,-4.2861e-11,-4.24887e-11,-4.20053e-11,-4.15597e-11,-4.11507e-11,-4.07778e-11,-4.04399e-11,-4.01367e-11,-3.98684e-11,-3.96343e-11,-3.94358e-11,-3.92724e-11,-3.90332e-11,-3.88354e-11,-3.8679e-11,-3.85663e-11,-3.8499e-11,-3.84788e-11,-3.85094e-11,-3.85933e-11,-3.87346e-11,-3.89382e-11,-3.91039e-11,-3.93425e-11,-3.96612e-11,-4.00691e-11,-4.05762e-11
c8ef8722f,netnegs,smoothed_factor,Global,600 GtCO2,-20 GtCO2/yr,-0.0506,5996.4614 USD2005/tCO2,0.001,0.00267,1,0.62 delta_degC/(TtCO2),1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
c8ef8722f,netnegs,cumulative_emissions,Global,600 GtCO2,-20 GtCO2/yr,-0.0506,5996.4614 USD2005/tCO2,0.001,0.00267,1,0.62 delta_degC/(TtCO2),-5.00024e-09,41.278,80.3561,117.234,151.912,184.39,214.668,242.746,268.625,292.704,316.471,339.798,362.698,385.18,407.251,428.914,450.175,471.035,491.497,511.562,531.23,550.455,569.237,587.575,605.469,622.919,639.923,656.48,672.588,688.245,703.449,718.115,732.243,745.835,758.889,771.406,783.385,794.827,805.731,816.095,825.919,835.149,843.776,851.794,859.197,865.978,872.128,877.642,882.511,886.728,890.285,893.111,895.193,896.523,897.089,896.879,895.884,894.09,891.487,888.062,883.802,878.63,872.53,865.489,857.491,848.521,838.562,827.6,815.615,802.591,788.51,773.238,756.749,739.013,720,700,680,660,640,620,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600
c8ef8722f,netnegs,learning_factor,Global,600 GtCO2,-20 GtCO2/yr,-0.0506,5996.4614 USD2005/tCO2,0.001,0.00267,1,0.62 delta_degC/(TtCO2),1,0.982794,0.950279,0.908634,0.863457,0.818552,0.776004,0.736719,0.700924,0.668971,0.641775,0.61818,0.597495,0.579126,0.562641,0.547714,0.534096,0.521593,0.510046,0.499332,0.489346,0.479996,0.471214,0.462943,0.455129,0.44773,0.440705,0.434024,0.427655,0.421573,0.415756,0.410183,0.404843,0.399721,0.394801,0.390069,0.385512,0.381119,0.376879,0.372784,0.368825,0.364982,0.361246,0.357608,0.354068,0.350617,0.347254,0.343974,0.340774,0.33765,0.3346,0.331615,0.328693,0.325832,0.323029,0.320283,0.317592,0.314953,0.312365,0.309826,0.307335,0.304888,0.302483,0.300121,0.2978,0.295517,0.293272,0.291065,0.288894,0.286757,0.284654,0.28258,0.280532,0.27851,0.276513,0.274548,0.272634,0.270769,0.268951,0.267178,0.265447,0.264118,0.26281,0.261522,0.260255,0.259007,0.257778,0.256567,0.255374,0.254198,0.25304,0.251899,0.250775,0.249668,0.248578,0.247504,0.246445,0.245401,0.244372,0.243358,0.242358,0.241372,0.240401,0.239444,0.2385,0.23757,0.236652,0.235748,0.234855,0.233975,0.233106,0.23225,0.231406,0.230573,0.229752,0.228942,0.228143,0.227355,0.226577,0.225809,0.225051,0.224303,0.223565,0.222838,0.22212,0.221411,0.220713,0.220023,0.219342,0.218669,0.218005,0.21735,0.216703,0.216065,0.215435,0.214814
c8ef8722f,netnegs,baseline,WorldOrig,600 GtCO2,-20 GtCO2/yr,-0.0506,5996.4614 USD2005/tCO2,0.001,0.00267,1,0.62 delta_degC/(TtCO2),43.478,44.1244,44.7106,45.2031,45.5851,45.8521,46.0074,46.0584,46.0144,46.0179,46.4701,46.6908,46.9104,47.1296,47.3488,47.5684,47.7886,48.0095,48.2314,48.4543,48.6781,48.8676,49.0577,49.2484,49.4398,49.6317,49.8243,50.0174,50.2109,50.4049,50.5991,50.6683,50.7378,50.8076,50.8778,50.9483,51.0191,51.0902,51.1616,51.2331,51.3048,51.5013,51.6953,51.8869,52.0762,52.2632,52.4482,52.631,52.8118,52.9906,53.1673,53.3612,53.5517,53.7387,53.9223,54.1027,54.2797,54.4535,54.6239,54.791,54.9547,55.0943,55.2294,55.36,55.4861,55.6076,55.7244,55.8366,55.9438,56.0461,56.1431,56.3138,56.4754,56.6278,56.7707,56.9916,57.4818,57.9769,58.4766,58.9803,59.4877,64.3596,64.95,65.5324,66.1075,66.6757,67.2377,67.7938,68.3444,68.89,69.4309,69.8729,70.3114,70.7467,71.1789,71.6081,72.0347,72.4587,72.8802,73.2995,73.7165,74.0372,74.3565,74.6746,74.9915,75.3072,75.6217,75.935,76.2472,76.5583,76.8683,77.083,77.2973,77.5113,77.7249,77.938,78.1505,78.3626,78.5741,78.7851,78.9955,79.111,79.2267,79.3424,79.458,79.5735,79.6889,79.804,79.9188,80.0333,80.1475,80.1671,80.1871,80.2072,80.2274,80.2477
c8ef8722f,netnegs,population,WorldOrig,600 GtCO2,-20 GtCO2/yr,-0.0506,5996.4614 USD2005/tCO2,0.001,0.00267,1,0.62 delta_degC/(TtCO2),7.6715,7.73712,7.80274,7.86836,7.93397,7.99959,8.06521,8.13083,8.19645,8.26206,8.32768,8.38063,8.43358,8.48653,8.53948,8.59243,8.64538,8.69833,8.75128,8.80423,8.85718,8.89571,8.93425,8.97279,9.01132,9.04986,9.0884,9.12693,9.16547,9.20401,9.24254,9.26429,9.28603,9.30777,9.32951,9.35126,9.373,9.39474,9.41648,9.43823,9.45997,9.46708,9.47419,9.48131,9.48842,9.49553,9.50264,9.50976,9.51687,9.52398,9.53109,9.52601,9.52092,9.51583,9.51075,9.50566,9.50057,9.49549,9.4904,9.48531,9.48023,9.46478,9.44932,9.43387,9.41842,9.40297,9.38752,9.37206,9.35661,9.34116,9.32571,9.30346,9.28121,9.25897,9.23672,9.21447,9.19222,9.16998,9.14773,9.12548,9.10323,9.08099,9.05874,9.03649,9.01425,8.992,8.96975,8.9475,8.92526,8.90301,8.88076,8.86296,8.84517,8.82737,8.80957,8.79177,8.77397,8.75618,8.73838,8.72058,8.70278,8.68944,8.67609,8.66274,8.64939,8.63604,8.62269,8.60935,8.596,8.58265,8.5693,8.5604,8.5515,8.5426,8.5337,8.52481,8.51591,8.50701,8.49811,8.48921,8.48031,8.47586,8.47141,8.46696,8.46251,8.45806,8.45361,8.44916,8.44472,8.44027,8.43582,8.43582,8.43582,8.43582,8.43582,8.43582
c8ef8722f,netnegs,regional_emissions,WorldOrig,600 GtCO2,-20 GtCO2/yr,-0.0506,5996.4614 USD2005/tCO2,0.001,0.00267,1,0.62 delta_degC/(TtCO2),43.478,41.278,39.078,36.878,34.6781,32.4781,30.2781,28.0781,25.8781,24.0799,23.7662,23.3274,22.9003,22.482,22.0703,21.6636,21.2606,20.8604,20.462,20.0647,19.668,19.2249,18.7817,18.3384,17.8945,17.4497,17.0039,16.5567,16.1078,15.6571,15.2041,14.6661,14.1285,13.5912,13.0541,12.517,11.9797,11.442,10.9036,10.3644,9.82411,9.22912,8.62731,8.01858,7.40301,6.78033,6.15063,5.51359,4.86917,4.2171,3.55711,2.82524,2.08276,1.32963,0.565641,-0.209396,-0.995664,-1.79348,-2.60319,-3.42505,-4.25958,-5.17238,-6.09956,-7.04129,-7.99804,-8.97023,-9.95838,-10.9628,-11.9844,-13.0238,-14.0817,-15.2716,-16.4892,-17.7359,-19.0129,-20,-20,-20,-20,-20,-20,-3.27109e-07,-1.8665e-07,-1.48929e-07,-1.30199e-07,-1.18722e-07,-1.10878e-07,-1.05145e-07,-1.00757e-07,-9.72827e-08,-9.44595e-08,-9.15469e-08,-8.90689e-08,-8.69305e-08,-8.50617e-08,-8.34123e-08,-8.19438e-08,-8.0626e-08,-7.94362e-08,-7.83554e-08,-7.73691e-08,-7.61351e-08,-7.49989e-08,-7.39508e-08,-7.29821e-08,-7.20863e-08,-7.12579e-08,-7.04913e-08,-6.97834e-08,-6.91306e-08,-6.85301e-08,-6.77504e-08,-6.70316e-08,-6.63721e-08,-6.57706e-08,-6.52256e-08,-6.47367e-08,-6.43037e-08,-6.39266e-08,-6.3606e-08,-6.33424e-08,-6.29571e-08,-6.26375e-08,-6.23855e-08,-6.22038e-08,-6.2095e-08,-6.20628e-08,-6.21119e-08,-6.22472e-08,-6.24753e-08,-6.28035e-08,-6.30707e-08,-6.34556e-08,-6.39698e-08,-6.46275e-08,-6.54456e-08
c8ef8722f,netnegs,carbonprice,WorldOrig,600 GtCO2,-20 GtCO2/yr,-0.0506,5996.4614 USD2005/tCO2,0.001,0.00267,1,0.62 delta_degC/(TtCO2),5.41156e-33,0.0237751,0.0895022,0.187488,0.308514,0.445268,0.59247,0.746455,0.90469,1.03242,1.03911,1.04816,1.05825,1.06917,1.08074,1.09282,1.10534,1.1182,1.13136,1.14476,1.15837,1.17444,1.19063,1.20693,1.22332,1.23978,1.2563,1.27288,1.28951,1.3062,1.32294,1.34263,1.36236,1.38214,1.40195,1.42181,1.4417,1.46164,1.48163,1.50168,1.52179,1.54696,1.57224,1.59764,1.62314,1.64876,1.67449,1.70035,1.72633,1.75247,1.77875,1.80923,1.83993,1.87086,1.90202,1.93342,1.96509,1.99702,2.02923,2.06176,2.0946,2.13185,2.16952,2.20765,2.24624,2.28532,2.32492,2.36506,2.40578,2.44712,2.48912,2.53691,2.58563,2.63534,2.68609,2.71862,2.69178,2.66565,2.64019,2.61538,2.59119,1.58377,1.57593,1.56821,1.56061,1.55312,1.54576,1.53849,1.53134,1.52429,1.51734,1.5105,1.50376,1.49712,1.49059,1.48415,1.4778,1.47154,1.46537,1.45929,1.45329,1.44738,1.44156,1.43581,1.43016,1.42458,1.41907,1.41365,1.4083,1.40302,1.39781,1.39268,1.38762,1.38262,1.3777,1.37284,1.36805,1.36332,1.35866,1.35405,1.34951,1.34502,1.3406,1.33624,1.33193,1.32768,1.3235,1.31936,1.31527,1.31124,1.30726,1.30333,1.29945,1.29563,1.29185,1.28812
