ID,Experiment,Variable,Region,carbonbudget,minlevel,inertia,gamma,PRTP,damage_coeff,perc_reversible,TCRE,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,2111,2112,2113,2114,2115,2116,2117,2118,2119,2120,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,2139,2140,2141,2142,2143,2144,2145,2146,2147,2148,2149,2150,2151,2152,2153,2154,2155
74cea9c02,netnegs,global_emissions,Global,1344 GtCO2,-20 GtCO2/yr,-0.0506,5996.4614 USD2005/tCO2,0.03,0.00267,1,0.42 delta_degC/(TtCO2),43.478,41.278,39.078,37.1408,37.3066,37.4619,37.6056,37.7368,37.8547,37.9587,38.0481,37.9188,37.7781,37.6255,37.4607,37.2831,37.0925,36.8883,36.6701,36.4374,36.1898,35.8848,35.5639,35.2268,34.873,34.502,34.1132,33.7061,33.28,32.8344,32.3686,31.7705,31.1537,30.5175,29.8614,29.1847,28.4868,27.7669,27.0243,26.2581,25.4675,24.6687,23.8354,22.9665,22.0606,21.1162,20.1321,19.1064,18.0374,16.9232,15.7618,14.5056,13.1928,11.8207,10.3864,8.88627,7.31684,5.67387,3.95271,1.9998,-0.200163,-2.40014,-4.60013,-6.80011,-9.0001,-11.2001,-13.4001,-15.6001,-17.8,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-2.35329e-06,-1.48778e-06,-1.28585e-06,-1.2055e-06,-1.17199e-06,-1.16254e-06,-1.16769e-06,-1.18271e-06,-1.20501e-06,-1.23298e-06,-1.25895e-06,-1.28888e-06,-1.32222e-06,-1.35853e-06,-1.39755e-06,-1.43905e-06,-1.48283e-06,-1.52876e-06,-1.57672e-06,-1.62661e-06,-1.6713e-06,-1.71757e-06,-1.76534e-06,-1.81453e-06,-1.86509e-06,-1.91697e-06,-1.9701e-06,-2.02445e-06,-2.07999e-06,-2.13667e-06,-2.18686e-06,-2.23801e-06,-2.29013e-06,-2.34323e-06,-2.39733e-06,-2.45246e-06,-2.50866e-06,-2.56599e-06,-2.62452e-06,-2.68434e-06,-2.73766e-06,-2.79245e-06,-2.84889e-06,-2.90718e-06,-2.96757e-06,-3.03031e-06,-3.09576e-06,-3.16427e-06,-3.23629e-06,-3.31233e-06,-3.38455e-06,-3.46191e-06,-3.54521e-06,-3.63541e-06,-3.73364e-06
74cea9c02,netnegs,temperature,Global,1344 GtCO2,-20 GtCO2/yr,-0.0506,5996.4614 USD2005/tCO2,0.03,0.00267,1,0.42 delta_degC/(TtCO2),1.09622,1.11356,1.12997,1.14557,1.16124,1.17698,1.19277,1.20862,1.22452,1.24046,1.25644,1.27237,1.28823,1.30404,1.31977,1.33543,1.35101,1.3665,1.3819,1.39721,1.41241,1.42748,1.44241,1.45721,1.47186,1.48635,1.50067,1.51483,1.52881,1.5426,1.55619,1.56954,1.58262,1.59544,1.60798,1.62024,1.6322,1.64387,1.65522,1.66624,1.67694,1.6873,1.69731,1.70696,1.71622,1.72509,1.73355,1.74157,1.74915,1.75626,1.76288,1.76897,1.77451,1.77947,1.78384,1.78757,1.79064,1.79302,1.79468,1.79552,1.79544,1.79443,1.7925,1.78964,1.78586,1.78116,1.77553,1.76898,1.7615,1.7531,1.7447,1.7363,1.7279,1.7195,1.7111,1.7027,1.6943,1.6859,1.6775,1.6691,1.6607,1.6607,1.6607,1.6607,1.6607,1.6607,1.6607,1.6607,1.6607,1.6607,1.6607,1.6607,1.6607,1.6607,1.6607,1.6607,1.6607,1.6607,1.6607,1.6607,1.6607,1.6607,1.6607,1.6607,1.6607,1.6607,1.6607,1.6607,1.6607,1.6607,1.6607,1.6607,1.6607,1.6607,1.6607,1.6607,1.6607,1.6607,1.6607,1.6607,1.6607,1.6607,1.6607,1.6607,1.6607,1.6607,1.6607,1.6607,1.6607,1.6607,1.6607,1.6607,1.6607,1.6607,1.6607,1.6607
74cea9c02,netnegs,temperaturedot,Global,1344 GtCO2,-20 GtCO2/yr,-0.0506,5996.4614 USD2005/tCO2,0.03,0.00267,1,0.42 delta_degC/(TtCO2),0,0.0173368,0.0164128,0.0155991,0.0156688,0.015734,0.0157943,0.0158494,0.015899,0.0159427,0.0159802,0.0159259,0.0158668,0.0158027,0.0157335,0.0156589,0.0155788,0.0154931,0.0154014,0.0153037,0.0151997,0.0150716,0.0149368,0.0147953,0.0146467,0.0144908,0.0143275,0.0141566,0.0139776,0.0137905,0.0135948,0.0133436,0.0130845,0.0128173,0.0125418,0.0122576,0.0119645,0.0116621,0.0113502,0.0110284,0.0106963,0.0103608,0.0100109,0.00964591,0.00926545,0.00886882,0.00845549,0.00802467,0.0075757,0.00710776,0.00661995,0.00609233,0.00554096,0.00496471,0.00436227,0.00373223,0.00307307,0.00238303,0.00166014,0.000839916,-8.40684e-05,-0.00100806,-0.00193205,-0.00285605,-0.00378004,-0.00470404,-0.00562803,-0.00655202,-0.00747602,-0.0084,-0.0084,-0.0084,-0.0084,-0.0084,-0.0084,-0.0084,-0.0084,-0.0084,-0.0084,-0.0084,-0.0084,-9.8838e-10,-6.24869e-10,-5.40058e-10,-5.06311e-10,-4.92238e-10,-4.88269e-10,-4.90431e-10,-4.9674e-10,-5.06103e-10,-5.17853e-10,-5.2876e-10,-5.4133e-10,-5.5533e-10,-5.70584e-10,-5.86973e-10,-6.044e-10,-6.22789e-10,-6.42081e-10,-6.62223e-10,-6.83174e-10,-7.01946e-10,-7.21379e-10,-7.41441e-10,-7.62101e-10,-7.83336e-10,-8.05126e-10,-8.2744e-10,-8.50271e-10,-8.73597e-10,-8.97401e-10,-9.1848e-10,-9.39963e-10,-9.61854e-10,-9.84158e-10,-1.00688e-09,-1.03003e-09,-1.05364e-09,-1.07772e-09,-1.1023e-09,-1.12742e-09,-1.14982e-09,-1.17283e-09,-1.19653e-09,-1.22102e-09,-1.24638e-09,-1.27273e-09,-1.30022e-09,-1.32899e-09,-1.35924e-09,-1.39118e-09,-1.42151e-09,-1.454e-09,-1.48899e-09,-1.52687e-09,-1.56813e-09
74cea9c02,netnegs,smoothed_factor,Global,1344 GtCO2,-20 GtCO2/yr,-0.0506,5996.4614 USD2005/tCO2,0.03,0.00267,1,0.42 delta_degC/(TtCO2),1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
74cea9c02,netnegs,cumulative_emissions,Global,1344 GtCO2,-20 GtCO2/yr,-0.0506,5996.4614 USD2005/tCO2,0.03,0.00267,1,0.42 delta_degC/(TtCO2),-5.00076e-09,41.278,80.3561,117.497,154.803,192.265,229.871,267.608,305.462,343.421,381.469,419.388,457.166,494.792,532.252,569.535,606.628,643.516,680.186,716.624,752.813,788.698,824.262,859.489,894.362,928.864,962.977,996.683,1029.96,1062.8,1095.17,1126.94,1158.09,1188.61,1218.47,1247.65,1276.14,1303.91,1330.93,1357.19,1382.66,1407.33,1431.16,1454.13,1476.19,1497.31,1517.44,1536.54,1554.58,1571.5,1587.27,1601.77,1614.96,1626.79,1637.17,1646.06,1653.37,1659.05,1663,1665,1664.8,1662.4,1657.8,1651,1642,1630.8,1617.4,1601.8,1584,1564,1544,1524,1504,1484,1464,1444,1424,1404,1384,1364,1344,1344,1344,1344,1344,1344,1344,1344,1344,1344,1344,1344,1344,1344,1344,1344,1344,1344,1344,1344,1344,1344,1344,1344,1344,1344,1344,1344,1344,1344,1344,1344,1344,1344,1344,1344,1344,1344,1344,1344,1344,1344,1344,1344,1344,1344,1344,1344,1344,1344,1344,1344,1344,1344,1344,1344
74cea9c02,netnegs,learning_factor,Global,1344 GtCO2,-20 GtCO2/yr,-0.0506,5996.4614 USD2005/tCO2,0.03,0.00267,1,0.42 delta_degC/(TtCO2),1,0.982794,0.950279,0.90986,0.874466,0.843039,0.814819,0.78924,0.76587,0.744375,0.724489,0.705885,0.688602,0.672471,0.657356,0.643141,0.629732,0.617045,0.605009,0.593564,0.582658,0.572229,0.56225,0.552687,0.543508,0.534684,0.52619,0.518005,0.510106,0.502476,0.495097,0.487945,0.481025,0.474325,0.467832,0.461534,0.455419,0.449478,0.443701,0.438081,0.432608,0.427266,0.422037,0.416914,0.411898,0.406979,0.402159,0.397431,0.392794,0.388243,0.383776,0.379384,0.375062,0.37081,0.366625,0.362504,0.358447,0.35445,0.350511,0.346621,0.342768,0.338959,0.335198,0.331491,0.32784,0.324248,0.320715,0.317245,0.313838,0.310494,0.307292,0.304219,0.301266,0.298422,0.29568,0.293036,0.290481,0.288011,0.28562,0.283305,0.281061,0.279347,0.277667,0.276023,0.274412,0.272831,0.271282,0.269762,0.268271,0.266807,0.26537,0.263959,0.262575,0.261216,0.259883,0.258573,0.257286,0.256022,0.254779,0.253558,0.252357,0.251176,0.250016,0.248876,0.247755,0.246653,0.245568,0.244501,0.243451,0.242417,0.2414,0.240399,0.239415,0.238445,0.237491,0.236552,0.235628,0.234717,0.23382,0.232936,0.232066,0.231208,0.230364,0.229532,0.228712,0.227905,0.22711,0.226326,0.225554,0.224791,0.224041,0.2233,0.222571,0.221852,0.221143,0.220444
74cea9c02,netnegs,baseline,WorldOrig,1344 GtCO2,-20 GtCO2/yr,-0.0506,5996.4614 USD2005/tCO2,0.03,0.00267,1,0.42 delta_degC/(TtCO2),43.478,44.1266,44.7152,45.229,45.8422,46.4464,47.0422,47.6305,48.2118,48.7868,49.3561,49.6669,49.9735,50.2762,50.5756,50.872,51.1655,51.4564,51.7448,52.0309,52.3145,52.5614,52.8054,53.0466,53.2849,53.5204,53.753,53.9824,54.2085,54.4313,54.6504,54.7277,54.801,54.87,54.9347,54.9948,55.0501,55.1005,55.1455,55.185,55.2186,55.3953,55.5624,55.7193,55.8657,56.0009,56.1244,56.2355,56.3334,56.4173,56.4863,56.5647,56.624,56.663,56.6802,56.6741,56.6432,56.5855,56.4989,56.3425,56.1071,55.8518,55.5823,55.3001,55.007,54.7045,54.3939,54.0765,53.7535,53.4261,53.7783,54.2469,54.7228,55.2053,55.6942,56.1887,56.6886,57.1932,57.7022,58.2152,58.7317,63.7891,64.3881,64.9788,65.562,66.138,66.7074,67.2706,67.8282,68.3804,68.9276,69.3762,69.8211,70.2624,70.7004,71.1353,71.5673,71.9965,72.423,72.847,73.2687,73.5942,73.9182,74.2408,74.562,74.8818,75.2003,75.5175,75.8334,76.1481,76.4616,76.6799,76.8978,77.1153,77.3321,77.5484,77.7641,77.9791,78.1935,78.4073,78.6204,78.7389,78.8574,78.9759,79.0942,79.2123,79.3301,79.4476,79.5648,79.6817,79.7981,79.8202,79.8425,79.865,79.8875,79.91
74cea9c02,netnegs,population,WorldOrig,1344 GtCO2,-20 GtCO2/yr,-0.0506,5996.4614 USD2005/tCO2,0.03,0.00267,1,0.42 delta_degC/(TtCO2),7.6715,7.73712,7.80274,7.86836,7.93397,7.99959,8.06521,8.13083,8.19645,8.26206,8.32768,8.38063,8.43358,8.48653,8.53948,8.59243,8.64538,8.69833,8.75128,8.80423,8.85718,8.89571,8.93425,8.97279,9.01132,9.04986,9.0884,9.12693,9.16547,9.20401,9.24254,9.26429,9.28603,9.30777,9.32951,9.35126,9.373,9.39474,9.41648,9.43823,9.45997,9.46708,9.47419,9.48131,9.48842,9.49553,9.50264,9.50976,9.51687,9.52398,9.53109,9.52601,9.52092,9.51583,9.51075,9.50566,9.50057,9.49549,9.4904,9.48531,9.48023,9.46478,9.44932,9.43387,9.41842,9.40297,9.38752,9.37206,9.35661,9.34116,9.32571,9.30346,9.28121,9.25897,9.23672,9.21447,9.19222,9.16998,9.14773,9.12548,9.10323,9.08099,9.05874,9.03649,9.01425,8.992,8.96975,8.9475,8.92526,8.90301,8.88076,8.86296,8.84517,8.82737,8.80957,8.79177,8.77397,8.75618,8.73838,8.72058,8.70278,8.68944,8.67609,8.66274,8.64939,8.63604,8.62269,8.60935,8.596,8.58265,8.5693,8.5604,8.5515,8.5426,8.5337,8.52481,8.51591,8.50701,8.49811,8.48921,8.48031,8.47586,8.47141,8.46696,8.46251,8.45806,8.45361,8.44916,8.44472,8.44027,8.43582,8.43582,8.43582,8.43582,8.43582,8.43582
74cea9c02,netnegs,regional_emissions,WorldOrig,1344 GtCO2,-20 GtCO2/yr,-0.0506,5996.4614 USD2005/tCO2,0.03,0.00267,1,0.42 delta_degC/(TtCO2),43.478,41.278,39.078,37.1408,37.3066,37.4619,37.6056,37.7368,37.8547,37.9587,38.0481,37.9188,37.7781,37.6255,37.4607,37.2831,37.0925,36.8883,36.6701,36.4374,36.1898,35.8848,35.5639,35.2268,34.873,34.502,34.1132,33.7061,33.28,32.8344,32.3686,31.7705,31.1537,30.5175,29.8614,29.1847,28.4868,27.7669,27.0243,26.2581,25.4675,24.6687,23.8354,22.9665,22.0606,21.1162,20.1321,19.1064,18.0374,16.9232,15.7618,14.5056,13.1928,11.8207,10.3864,8.88627,7.31684,5.67387,3.95271,1.9998,-0.200163,-2.40014,-4.60013,-6.80011,-9.0001,-11.2001,-13.4001,-15.6001,-17.8,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-2.35329e-06,-1.48778e-06,-1.28585e-06,-1.2055e-06,-1.17199e-06,-1.16254e-06,-1.16769e-06,-1.18271e-06,-1.20501e-06,-1.23298e-06,-1.25895e-06,-1.28888e-06,-1.32222e-06,-1.35853e-06,-1.39755e-06,-1.43905e-06,-1.48283e-06,-1.52876e-06,-1.57672e-06,-1.62661e-06,-1.6713e-06,-1.71757e-06,-1.76534e-06,-1.81453e-06,-1.86509e-06,-1.91697e-06,-1.9701e-06,-2.02445e-06,-2.07999e-06,-2.13667e-06,-2.18686e-06,-2.23801e-06,-2.29013e-06,-2.34323e-06,-2.39733e-06,-2.45246e-06,-2.50866e-06,-2.56599e-06,-2.62452e-06,-2.68434e-06,-2.73766e-06,-2.79245e-06,-2.84889e-06,-2.90718e-06,-2.96757e-06,-3.03031e-06,-3.09576e-06,-3.16427e-06,-3.23629e-06,-3.31233e-06,-3.38455e-06,-3.46191e-06,-3.54521e-06,-3.63541e-06,-3.73364e-06
74cea9c02,netnegs,carbonprice,WorldOrig,1344 GtCO2,-20 GtCO2/yr,-0.0506,5996.4614 USD2005/tCO2,0.03,0.00267,1,0.42 delta_degC/(TtCO2),1.84665e-32,0.0237751,0.0895022,0.17618,0.182984,0.190172,0.197736,0.205673,0.213982,0.222665,0.231727,0.241497,0.251678,0.262276,0.2733,0.284758,0.296663,0.309027,0.321863,0.335188,0.349018,0.364103,0.379762,0.396015,0.412884,0.43039,0.448561,0.467421,0.487,0.50733,0.528445,0.551695,0.57587,0.601008,0.62715,0.65434,0.682624,0.712054,0.742683,0.77457,0.807778,0.844976,0.883793,0.92431,0.966612,1.01079,1.05695,1.1052,1.15566,1.20846,1.26375,1.32467,1.38863,1.45584,1.5265,1.60087,1.67923,1.76188,1.84918,1.95081,2.06819,2.18595,2.304,2.4222,2.54044,2.6586,2.77658,2.89431,3.01171,3.12869,3.08935,3.04898,3.01013,2.97268,2.93656,2.90169,2.86798,2.83539,2.80383,2.77325,2.74361,1.67509,1.66502,1.65516,1.6455,1.63602,1.62673,1.61762,1.60868,1.5999,1.59128,1.58282,1.57452,1.56637,1.55838,1.55052,1.54281,1.53523,1.52777,1.52045,1.51325,1.50617,1.49921,1.49238,1.48565,1.47904,1.47254,1.46614,1.45985,1.45365,1.44755,1.44154,1.43564,1.42983,1.42411,1.41848,1.41293,1.40747,1.40209,1.39679,1.39158,1.38643,1.38137,1.37638,1.37147,1.36662,1.36186,1.35716,1.35252,1.34795,1.34345,1.33901,1.33464,1.33033,1.32608,1.32188
