ID,Experiment,Variable,Region,carbonbudget,minlevel,inertia,gamma,PRTP,damage_coeff,perc_reversible,TCRE,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,2111,2112,2113,2114,2115,2116,2117,2118,2119,2120,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,2139,2140,2141,2142,2143,2144,2145,2146,2147,2148,2149,2150,2151,2152,2153,2154,2155
446806d1d,netnegs,capital_stock,WorldOrig,600 GtCO2,-20 GtCO2/yr,-0.0506,5996.4614 USD2005/tCO2,0.015,0.00267,1,0.42 delta_degC/(TtCO2),223,221.89,221.702,222.304,223.562,225.351,227.594,230.396,233.696,237.442,241.587,246.098,250.936,256.065,261.453,267.072,272.894,278.896,285.056,291.356,297.778,304.341,311.028,317.821,324.704,331.665,338.69,345.767,352.885,360.034,367.205,374.451,381.758,389.111,396.5,403.912,411.337,418.765,426.186,433.593,440.976,448.424,455.917,463.433,470.955,478.466,485.948,493.387,500.768,508.075,515.294,522.482,529.614,536.666,543.616,550.44,557.117,563.623,569.937,576.034,581.889,587.548,592.972,598.564,604.744,611.467,618.693,626.383,634.504,643.024,651.913,661.244,670.982,681.097,691.559,702.341,713.419,724.771,736.375,748.213,760.268,778.688,796.865,814.813,832.542,850.064,867.39,884.529,901.493,918.29,934.93,951.159,967.01,982.514,997.7,1012.59,1027.22,1041.59,1055.74,1069.68,1083.42,1096.73,1109.63,1122.16,1134.36,1146.25,1157.87,1169.24,1180.37,1191.3,1202.03,1212.33,1222.22,1231.75,1240.95,1249.85,1258.48,1266.86,1275.02,1282.98,1290.75,1298.09,1305.03,1311.62,1317.88,1323.85,1329.56,1335.03,1340.28,1345.33,1350.2,1354.65,1358.7,1362.4,1365.79,1368.88
446806d1d,netnegs,GDP_gross,WorldOrig,600 GtCO2,-20 GtCO2/yr,-0.0506,5996.4614 USD2005/tCO2,0.015,0.00267,1,0.42 delta_degC/(TtCO2),101.602,106.074,110.527,114.954,119.346,123.692,127.992,132.273,136.536,140.782,145.014,149.282,153.537,157.782,162.016,166.242,170.459,174.669,178.872,183.069,187.259,191.652,196.037,200.415,204.785,209.149,213.504,217.853,222.194,226.528,230.854,235.511,240.156,244.792,249.416,254.029,258.63,263.221,267.799,272.365,276.918,282.122,287.303,292.46,297.593,302.701,307.784,312.841,317.871,322.873,327.846,333.299,338.71,344.081,349.408,354.69,359.925,365.109,370.241,375.317,380.334,385.826,391.24,396.659,402.169,407.766,413.445,419.201,425.028,430.924,436.882,443.473,450.116,456.809,463.549,470.332,477.156,484.018,490.915,497.845,504.806,513.018,521.16,529.237,537.254,545.216,553.126,560.987,568.804,576.58,584.316,590.584,596.819,603.026,609.205,615.358,621.487,627.595,633.681,639.747,645.795,650.381,654.955,659.518,664.07,668.611,673.142,677.662,682.173,686.675,691.168,694.203,697.235,700.265,703.29,706.312,709.33,712.344,715.353,718.359,721.36,722.904,724.45,725.997,727.544,729.09,730.636,732.18,733.723,735.264,736.802,736.885,736.971,737.06,737.151,737.243
446806d1d,netnegs,GDP_net,WorldOrig,600 GtCO2,-20 GtCO2/yr,-0.0506,5996.4614 USD2005/tCO2,0.015,0.00267,1,0.42 delta_degC/(TtCO2),101.602,106.041,110.338,114.396,118.155,121.584,124.871,128.933,132.965,136.968,140.943,144.952,148.937,152.897,156.834,160.748,164.639,168.508,172.354,176.178,179.978,183.947,187.889,191.803,195.69,199.549,203.378,207.176,210.944,214.679,218.381,222.373,226.327,230.241,234.114,237.945,241.731,245.472,249.166,252.81,256.403,260.45,264.418,268.305,272.106,275.819,279.44,282.964,286.387,289.704,292.91,296.366,299.678,302.837,305.835,308.662,311.309,313.763,316.011,318.038,319.829,321.731,323.328,326.939,332.839,338.799,344.816,350.888,357.012,363.185,369.404,376.191,383.017,389.883,396.784,403.72,410.687,417.685,424.711,431.764,438.841,478.394,486.361,494.27,502.125,509.929,517.687,525.4,533.073,540.709,548.309,554.492,560.647,566.773,572.875,578.952,585.007,591.04,597.054,603.05,609.028,613.593,618.147,622.689,627.22,631.74,636.25,640.75,645.24,649.721,654.193,657.253,660.31,663.363,666.411,669.455,672.494,675.529,678.559,681.583,684.603,686.211,687.818,689.426,691.032,692.637,694.24,695.84,697.438,699.034,700.626,700.805,700.985,701.168,701.351,701.533
446806d1d,netnegs,abatement_costs,WorldOrig,600 GtCO2,-20 GtCO2/yr,-0.0506,5996.4614 USD2005/tCO2,0.015,0.00267,1,0.42 delta_degC/(TtCO2),1.42057e-32,0.0222118,0.16719,0.524121,1.14455,2.05026,3.05101,3.25591,3.47282,3.70211,3.94422,4.18628,4.44046,4.70718,4.98686,5.27997,5.587,5.90848,6.24496,6.59703,6.96533,7.36743,7.78811,8.22808,8.68812,9.16902,9.67164,10.1969,10.7457,11.3192,11.9185,12.5563,13.222,13.9168,14.6418,15.3983,16.1876,17.0112,17.8706,18.7673,19.7033,20.8341,22.0211,23.2669,24.5744,25.9466,27.3868,28.8985,30.4856,32.1522,33.9028,35.8812,37.9662,40.164,42.4818,44.927,47.5082,50.2347,53.1169,56.1664,59.3964,62.9928,66.8186,68.6379,68.2603,67.9096,67.5835,67.2801,66.9974,66.7335,66.4869,66.3045,66.1352,65.9776,65.8309,65.6942,65.5667,65.4477,65.3364,65.2323,65.1347,33.7802,33.9412,34.0962,34.2456,34.3898,34.5293,34.6643,34.7954,34.9227,35.0465,35.1198,35.1911,35.2604,35.3281,35.3941,35.4587,35.5219,35.5839,35.6448,35.7046,35.718,35.7314,35.7448,35.7581,35.7714,35.7847,35.7981,35.8115,35.8248,35.8383,35.8081,35.7788,35.7503,35.7225,35.6954,35.6691,35.6433,35.6183,35.5938,35.57,35.5044,35.4401,35.377,35.3151,35.2542,35.1945,35.1356,35.0777,35.0206,34.9646,34.8684,34.7736,34.6802,34.5881,34.4973
446806d1d,netnegs,damage_costs,WorldOrig,600 GtCO2,-20 GtCO2/yr,-0.0506,5996.4614 USD2005/tCO2,0.015,0.00267,1,0.42 delta_degC/(TtCO2),0,0.000102322,0.000200638,0.000294738,0.000384393,0.000469388,0.00055046,0.000631949,0.000713829,0.000796068,0.000878623,0.000960987,0.00104311,0.00112495,0.00120645,0.00128755,0.0013682,0.00144833,0.00152789,0.0016068,0.001685,0.00176228,0.00183857,0.00191379,0.00198786,0.00206071,0.00213226,0.00220242,0.00227111,0.00233825,0.00240373,0.00246719,0.00252852,0.00258764,0.00264448,0.00269893,0.00275092,0.00280035,0.00284714,0.0028912,0.00293243,0.00297058,0.00300554,0.00303716,0.00306532,0.00308988,0.00311073,0.00312771,0.0031407,0.00314955,0.00315412,0.00315402,0.00314909,0.00313914,0.00312402,0.00310355,0.00307756,0.00304587,0.00300829,0.00296463,0.0029147,0.00285802,0.00279435,0.00272728,0.00266059,0.00259427,0.00252834,0.00246277,0.00239759,0.00233278,0.00226835,0.00220429,0.00214061,0.00207731,0.00201439,0.00195184,0.00188967,0.00182787,0.00176645,0.00170541,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475
446806d1d,netnegs,resid_damages,WorldOrig,600 GtCO2,-20 GtCO2/yr,-0.0506,5996.4614 USD2005/tCO2,0.015,0.00267,1,0.42 delta_degC/(TtCO2),5.15785e-09,0.000102322,0.000200638,0.000294738,0.000384393,0.000469388,0.00055046,0.000631949,0.000713829,0.000796068,0.000878623,0.000960987,0.00104311,0.00112495,0.00120645,0.00128755,0.0013682,0.00144833,0.00152789,0.0016068,0.001685,0.00176228,0.00183857,0.00191379,0.00198786,0.00206071,0.00213226,0.00220242,0.00227111,0.00233825,0.00240373,0.00246719,0.00252852,0.00258764,0.00264448,0.00269893,0.00275092,0.00280035,0.00284714,0.0028912,0.00293243,0.00297058,0.00300554,0.00303716,0.00306532,0.00308988,0.00311073,0.00312771,0.0031407,0.00314955,0.00315412,0.00315402,0.00314909,0.00313914,0.00312402,0.00310355,0.00307756,0.00304587,0.00300829,0.00296463,0.0029147,0.00285802,0.00279435,0.00272728,0.00266059,0.00259427,0.00252834,0.00246277,0.00239759,0.00233278,0.00226835,0.00220429,0.00214061,0.00207731,0.00201439,0.00195184,0.00188967,0.00182787,0.00176645,0.00170541,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475
446806d1d,netnegs,gross_damages,WorldOrig,600 GtCO2,-20 GtCO2/yr,-0.0506,5996.4614 USD2005/tCO2,0.015,0.00267,1,0.42 delta_degC/(TtCO2),1.27367e-08,0.000102322,0.000200638,0.000294738,0.000384393,0.000469388,0.00055046,0.000631949,0.000713829,0.000796068,0.000878623,0.000960987,0.00104311,0.00112495,0.00120645,0.00128755,0.0013682,0.00144833,0.00152789,0.0016068,0.001685,0.00176228,0.00183857,0.00191379,0.00198786,0.00206071,0.00213226,0.00220242,0.00227111,0.00233825,0.00240373,0.00246719,0.00252852,0.00258764,0.00264448,0.00269893,0.00275092,0.00280035,0.00284714,0.0028912,0.00293243,0.00297058,0.00300554,0.00303716,0.00306532,0.00308988,0.00311073,0.00312771,0.0031407,0.00314955,0.00315412,0.00315402,0.00314909,0.00313914,0.00312402,0.00310355,0.00307756,0.00304587,0.00300829,0.00296463,0.0029147,0.00285802,0.00279435,0.00272728,0.00266059,0.00259427,0.00252834,0.00246277,0.00239759,0.00233278,0.00226835,0.00220429,0.00214061,0.00207731,0.00201439,0.00195184,0.00188967,0.00182787,0.00176645,0.00170541,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475,0.00164475
446806d1d,netnegs,adapt_costs,WorldOrig,600 GtCO2,-20 GtCO2/yr,-0.0506,5996.4614 USD2005/tCO2,0.015,0.00267,1,0.42 delta_degC/(TtCO2),-7.57884e-09,-6.00195e-26,4.24017e-26,-2.67307e-26,-3.05343e-26,-8.95342e-26,-1.41773e-26,-1.86991e-26,-3.16785e-26,-1.58376e-28,-1.6467e-26,-2.65337e-27,-5.55608e-28,1.05618e-25,-4.21538e-26,1.96931e-27,-8.19717e-26,2.74025e-26,-3.09811e-26,1.59241e-26,5.59054e-27,-4.83495e-26,8.6725e-26,-3.80404e-26,3.00467e-27,6.60693e-26,2.82212e-26,2.71522e-26,4.31831e-26,-2.72606e-26,4.3224e-26,-2.09841e-26,1.65703e-26,-1.05118e-26,5.27713e-27,4.61421e-26,4.14603e-26,1.15146e-26,1.82957e-26,2.39124e-26,2.52732e-26,6.91456e-26,2.99088e-26,5.71031e-28,-9.45399e-26,-3.63983e-26,-4.53912e-26,1.39568e-26,-2.43183e-27,1.51059e-26,1.49039e-26,-4.1244e-26,-1.6824e-26,-1.63947e-26,-1.90453e-26,2.23868e-27,-3.62245e-26,-2.72229e-26,1.13022e-26,-5.88037e-27,-4.25763e-26,-3.04987e-26,3.53661e-27,-1.48337e-26,-1.07507e-26,5.3136e-26,-1.69427e-26,5.543e-26,6.00715e-27,-1.34036e-26,1.08947e-26,-2.37855e-26,9.51284e-27,-4.87394e-27,2.77489e-27,-2.81742e-26,-8.44078e-27,2.81937e-26,-6.70829e-26,-5.57209e-26,1.72904e-26,-2.42726e-26,-2.11662e-26,-1.48421e-26,-2.95109e-26,3.5008e-27,-3.05692e-26,-7.43037e-27,1.46421e-26,6.01867e-27,8.32852e-28,-5.82612e-27,-1.21427e-26,-8.77878e-27,-2.16101e-26,7.08504e-27,2.53564e-28,-6.49849e-27,-8.12357e-27,1.52974e-27,6.46024e-27,-1.17075e-26,1.43776e-26,2.43656e-26,6.29975e-27,2.59897e-26,6.07861e-27,2.76328e-27,1.9844e-28,7.21838e-27,-3.67734e-26,6.78057e-28,-4.58199e-27,7.93155e-27,1.68922e-26,-2.8436e-27,-1.03027e-27,-3.31235e-27,-5.95247e-27,-8.09244e-27,6.2671e-27,-3.20431e-26,-6.31607e-28,-1.87727e-27,-1.86087e-27,-2.86107e-27,-4.22109e-27,-1.28864e-26,5.19867e-27,8.10437e-27,-9.14465e-27,2.7519e-28,2.89579e-27,3.66367e-27,-5.63708e-27,-2.72878e-27
446806d1d,netnegs,adapt_level,WorldOrig,600 GtCO2,-20 GtCO2/yr,-0.0506,5996.4614 USD2005/tCO2,0.015,0.00267,1,0.42 delta_degC/(TtCO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446806d1d,netnegs,consumption,WorldOrig,600 GtCO2,-20 GtCO2/yr,-0.0506,5996.4614 USD2005/tCO2,0.015,0.00267,1,0.42 delta_degC/(TtCO2),80.2657,83.7723,87.1669,90.3729,93.3426,96.0514,98.6477,101.857,105.043,108.205,111.345,114.512,117.66,120.789,123.899,126.991,130.065,133.121,136.16,139.18,142.183,145.318,148.432,151.525,154.595,157.643,160.668,163.669,166.646,169.596,172.521,175.675,178.799,181.891,184.95,187.976,190.968,193.923,196.841,199.72,202.558,205.756,208.89,211.961,214.964,217.897,220.758,223.542,226.246,228.866,231.399,234.129,236.745,239.241,241.609,243.843,245.934,247.872,249.648,251.25,252.665,254.167,255.429,258.282,262.943,267.651,272.405,277.202,282.039,286.916,291.829,297.191,302.584,308.007,313.459,318.938,324.443,329.971,335.522,341.093,346.685,377.931,384.225,390.474,396.679,402.844,408.972,415.066,421.128,427.16,433.164,438.049,442.911,447.751,452.571,457.372,462.155,466.922,471.673,476.409,481.132,484.739,488.336,491.924,495.504,499.075,502.637,506.192,509.74,513.28,516.813,519.23,521.645,524.056,526.465,528.869,531.271,533.668,536.061,538.451,540.837,542.106,543.377,544.646,545.915,547.183,548.449,549.714,550.976,552.237,553.494,553.636,553.779,553.923,554.067,554.211
446806d1d,netnegs,utility,WorldOrig,600 GtCO2,-20 GtCO2/yr,-0.0506,5996.4614 USD2005/tCO2,0.015,0.00267,1,0.42 delta_degC/(TtCO2),1.34508,1.37924,1.41044,1.43812,1.46209,1.48241,1.50086,1.52472,1.54742,1.56905,1.58969,1.61134,1.63211,1.65204,1.67119,1.68961,1.70734,1.72441,1.74087,1.75673,1.77204,1.78946,1.80629,1.82256,1.83829,1.85351,1.86822,1.88246,1.89622,1.90954,1.92242,1.93814,1.95338,1.96814,1.98245,1.99631,2.00973,2.02273,2.03532,2.04749,2.05927,2.07413,2.08846,2.10226,2.11553,2.1283,2.14055,2.1523,2.16354,2.17428,2.1845,2.19673,2.20834,2.21932,2.22967,2.23938,2.24842,2.25678,2.26443,2.27134,2.27747,2.28501,2.29157,2.30427,2.32373,2.34306,2.36224,2.38128,2.40017,2.4189,2.43747,2.45799,2.4783,2.4984,2.51828,2.53795,2.55741,2.57666,2.5957,2.61454,2.63317,2.72159,2.74049,2.75901,2.77717,2.795,2.8125,2.82971,2.84663,2.86329,2.87968,2.89285,2.90585,2.91868,2.93136,2.94388,2.95626,2.96851,2.98062,2.9926,3.00446,3.01343,3.02232,3.03115,3.0399,3.04859,3.05722,3.06578,3.07428,3.08272,3.0911,3.09679,3.10244,3.10807,3.11368,3.11925,3.12481,3.13033,3.13583,3.1413,3.14675,3.14961,3.15246,3.15531,3.15815,3.16098,3.16381,3.16663,3.16943,3.17223,3.17503,3.17528,3.17554,3.1758,3.17606,3.17631
